1,0.08307780164999792
2,0.08307780164999792
3,0.08307780164999792
4,0.08307780164999792
5,0.0718685076999988
6,0.0718685076999988
7,0.0718685076999988
8,0.0718685076999988
9,0.06012326304999958
10,0.06012326304999958
11,0.06012326304999958
12,0.06012326304999958
13,0.05530222159999978
14,0.05530222159999978
15,0.05530222159999978
16,0.05530222159999978
17,0.05502781890000206
18,0.05502781890000206
19,0.05502781890000206
20,0.05502781890000206
21,0.05502781890000206
22,0.05502781890000206
23,0.05502781890000206
24,0.05502781890000206
25,0.05502781890000206
26,0.05502781890000206
27,0.05502781890000206
28,0.05502781890000206
29,0.0493295626000001
30,0.0493295626000001
31,0.0493295626000001
32,0.0493295626000001
33,0.04365274774999946
34,0.04365274774999946
35,0.04365274774999946
36,0.04365274774999946
37,0.038988163449997296
38,0.038988163449997296
39,0.038988163449997296
40,0.038988163449997296
41,0.03812637244999748
42,0.03812637244999748
43,0.03812637244999748
44,0.03812637244999748
45,0.031711493250000576
46,0.031711493250000576
47,0.031711493250000576
48,0.031711493250000576
49,0.02962558210000039
50,0.02962558210000039
51,0.02962558210000039
52,0.02962558210000039
53,0.02962558210000039
54,0.02962558210000039
55,0.02962558210000039
56,0.02962558210000039
57,0.025476842250000242
58,0.025476842250000242
59,0.025476842250000242
60,0.025476842250000242
61,0.024975391000000523
62,0.024975391000000523
63,0.024975391000000523
64,0.024975391000000523
65,0.017861350849999534
66,0.017861350849999534
67,0.017861350849999534
68,0.017861350849999534
69,0.01734239755000031
70,0.01734239755000031
71,0.01734239755000031
72,0.01734239755000031
73,0.01734239755000031
74,0.01734239755000031
75,0.01734239755000031
76,0.01734239755000031
77,0.01393695310000025
78,0.01393695310000025
79,0.01393695310000025
80,0.01393695310000025
81,0.01393695310000025
82,0.01393695310000025
83,0.01393695310000025
84,0.01393695310000025
85,0.012908747399999055
86,0.012908747399999055
87,0.012908747399999055
88,0.012908747399999055
89,0.012508285499999073
90,0.012508285499999073
91,0.012508285499999073
92,0.012508285499999073
93,0.012508285499999073
94,0.012508285499999073
95,0.012508285499999073
96,0.012508285499999073
97,0.012508285499999073
98,0.012508285499999073
99,0.012508285499999073
100,0.012508285499999073
101,0.012508285499999073
102,0.012508285499999073
103,0.012508285499999073
104,0.012508285499999073
105,0.012508285499999073
106,0.012508285499999073
107,0.012508285499999073
108,0.012508285499999073
109,0.011639030049999643
110,0.011639030049999643
111,0.011639030049999643
112,0.011639030049999643
113,0.01073687259999998
114,0.01073687259999998
115,0.01073687259999998
116,0.01073687259999998
117,0.007476465899999863
118,0.007476465899999863
119,0.007476465899999863
120,0.007476465899999863
121,0.007387751999999903
122,0.007387751999999903
123,0.007387751999999903
124,0.007387751999999903
125,0.006594423850001174
126,0.006594423850001174
127,0.006594423850001174
128,0.006594423850001174
129,0.005970997800001055
130,0.005970997800001055
131,0.005970997800001055
132,0.005970997800001055
133,0.005970997800001055
134,0.005970997800001055
135,0.005970997800001055
136,0.005970997800001055
137,0.005895082400000984
138,0.005895082400000984
139,0.005895082400000984
140,0.005895082400000984
141,0.005895082400000984
142,0.005895082400000984
143,0.005895082400000984
144,0.005895082400000984
145,0.005895082400000984
146,0.005895082400000984
147,0.005895082400000984
148,0.005895082400000984
149,0.005895082400000984
150,0.005895082400000984
151,0.005895082400000984
152,0.005895082400000984
153,0.005895082400000984
154,0.005895082400000984
155,0.005895082400000984
156,0.005895082400000984
157,0.005895082400000984
158,0.005895082400000984
159,0.005895082400000984
160,0.005895082400000984
161,0.005814861099999557
162,0.005814861099999557
163,0.005814861099999557
164,0.005814861099999557
165,0.005814861099999557
166,0.005814861099999557
167,0.005814861099999557
168,0.005814861099999557
169,0.005750013849997781
170,0.005750013849997781
171,0.005750013849997781
172,0.005750013849997781
173,0.005207242649999255
